,SMILES,molecular_weight,n_hba,n_hbd,logp,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2325,COCCCN1CCCCC(NC(=O)c2ccc(F)c(Cl)c2)C1,342.151033908,3,1,3.0999000000000008,342.151033908,3,1,3.0999000000000008,True
2326,O=C(CCc1c[nH]c2ccccc12)NCCc1ccc(OCc2ccccc2)cc1,398.199428072,2,2,5.038400000000004,398.199428072,2,2,5.038400000000004,True
2327,COC(=O)CCc1ccc(OC(=O)C2CCCCC2)cc1,290.151809184,4,0,3.2779000000000016,290.151809184,4,0,3.2779000000000016,True
2328,O=C(C=Cc1cccc2ccccc12)c1ccc(F)cc1,276.09504325600005,1,0,4.875000000000003,276.09504325600005,1,0,4.875000000000003,True
2329,O=C(O)COc1ccc(CC(c2ccc(O)cc2)c2ccc(OC(O)C(F)(F)F)cc2)cc1,462.129023052,5,3,4.489700000000004,462.129023052,5,3,4.489700000000004,True
2330,O=C(O)CNC(=O)c1coc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,356.08084973600006,5,2,3.0874000000000015,356.08084973600006,5,2,3.0874000000000015,True
2331,CCCN1C(=O)SC(=Cc2ccc(C(=O)NC(CC)CC)cc2)C1=O,360.150763628,4,1,4.051300000000003,360.150763628,4,1,4.051300000000003,True
2332,COc1cccc2c1OCC(C)N(C(=O)C=Cc1cc(Cl)ccc1-n1ccnn1)CC2,438.1458682760001,6,0,3.7947000000000024,438.1458682760001,6,0,3.7947000000000024,True
2333,O=C(CN(Cc1ccc(F)cc1)Cc1ccc(C(=O)O)cc1)NCc1ccc(Cl)cc1,440.130298464,3,2,4.495900000000003,440.130298464,3,2,4.495900000000003,True
2334,CCCCCNc1cc2cccc(C=CCC(=O)O)c2o1,287.152143532,3,2,4.522800000000003,287.152143532,3,2,4.522800000000003,True
2335,CN(C)c1ccc(-c2ccc(-c3ccc(C#N)cc3)s2)cc1,304.10341951199996,3,0,5.0197800000000035,304.10341951199996,3,0,5.0197800000000035,True
2336,COc1cccc(C(O)CNCc2ccc3c(c2)OCO3)c1,301.131408088,5,2,2.2470999999999997,301.131408088,5,2,2.2470999999999997,True
2337,Cc1ccccc1NS(=O)(=O)C(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)O,414.05554291599987,5,4,1.6473200000000001,414.05554291599987,5,4,1.6473200000000001,True
2338,O=C(O)CSc1c2c(nc3cc(C(=O)c4ccc(Cl)cc4)ccc13)C(=O)NC2,412.02845557600006,5,2,3.5393000000000017,412.02845557600006,5,2,3.5393000000000017,True
2339,COC(=O)CN1C(=O)C(COC(=O)c2cc(Br)cc(N(C)C3CCCC3)c2)CN1C(C)C,509.1525332240001,7,0,3.241500000000002,509.1525332240001,7,0,3.241500000000002,True
2340,O=C(CCc1c[nH]c2ccccc12)NC(CO)Cc1ccc(O)cc1,338.16304256399997,3,4,2.525900000000001,338.16304256399997,3,4,2.525900000000001,True
2341,CNC(=O)CNC(=O)c1cccc(CN(CC(C)C)C(=O)Nc2ccc(O)cc2C)c1,426.22670544,4,4,2.8665200000000004,426.22670544,4,4,2.8665200000000004,True
2342,O=C(O)c1ccc(N=Nc2c(O)[nH]c3ccc(-c4cccc(C(F)(F)F)c4)cc23)cc1,425.098725968,4,3,6.672900000000004,425.098725968,4,3,6.672900000000004,True
2343,O=C(O)c1cccc(-c2cccc(COc3ccc(CCC(=O)c4cccc(O)c4)cc3)c2)c1,452.1623738679999,4,2,6.151900000000006,452.1623738679999,4,2,6.151900000000006,True
2344,CCOS(=O)(=O)C=Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1,394.12388018400003,4,0,5.269600000000005,394.12388018400003,4,0,5.269600000000005,True
2345,O=C(O)CSC(=O)C1CC1,160.019415116,3,1,0.7408000000000001,160.019415116,3,1,0.7408000000000001,True
2346,CCc1oc2cc(OC)ccc2c1C(=O)c1cc(Br)c(O)c(OC)c1,404.025935744,5,1,4.711500000000004,404.025935744,5,1,4.711500000000004,True
2347,CCC=C1CC(=O)Oc2cc(OC(=O)c3ccc(C)cc3)ccc21,322.120509056,4,0,4.316720000000004,322.120509056,4,0,4.316720000000004,True
2348,CC(C)CNc1cc(-c2ccc3[nH]ccc3c2)ccc1OCCCc1ccccc1,398.23581357999996,2,2,6.914400000000006,398.23581357999996,2,2,6.914400000000006,True
2349,CN(C)c1ccc(C=C(c2ccc(Br)cc2)c2ccc3c(c2)OCCO3)cc1,435.08339104399994,3,0,5.875200000000005,435.08339104399994,3,0,5.875200000000005,True
2350,COC(=O)c1ccc(CN2C(=O)C(=O)c3ccccc32)cc1,295.084457896,4,0,2.2027,295.084457896,4,0,2.2027,True
2351,O=C(O)c1ccc2ncccc2c1,173.047678464,2,1,1.9329999999999998,173.047678464,2,1,1.9329999999999998,True
2352,CCCCCCCCCCCCCCCC(=O)C1C(=O)C(C)(C)C=C2CC(C)(C)CC(=O)C21,458.37599545999996,3,0,8.193600000000007,458.37599545999996,3,0,8.193600000000007,True
2353,Oc1ccc(CN=Cc2c(O)nc(O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc23)cc1O,454.11404168400003,6,4,5.362100000000005,454.11404168400003,6,4,5.362100000000005,True
2354,CC=C1CC(=O)Oc2c3c(cc(OCC(=O)NCc4ccc(OC)cc4)c21)OC(C)(C)CC3,451.19948764799994,6,1,4.206400000000003,451.19948764799994,6,1,4.206400000000003,True
2355,O=C(O)COc1ccc(C(=O)c2cc(Br)ccc2OCC(=O)c2ccc(O)cc2)cc1,484.01576498399993,6,2,4.110800000000002,484.01576498399993,6,2,4.110800000000002,True
2357,O=C(O)c1cc(NC(=S)Nc2cccc(C(F)(F)F)c2)ccc1Cl,374.0103609,2,3,4.865900000000002,374.0103609,2,3,4.865900000000002,True
2358,Cc1ccc(COC(=O)NCc2ccc(C(C)(C)C)cc2)cc1,311.18852904000005,2,1,4.718920000000004,311.18852904000005,2,1,4.718920000000004,True
2359,O=C(C=Cc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N1CCCC1,377.123878096,3,0,5.013100000000003,377.123878096,3,0,5.013100000000003,True
2360,O=C1NC2(CCCCC2)Cc2cccc(-c3ccc(C(F)(F)F)cc3)c21,359.14969892,1,1,5.361200000000004,359.14969892,1,1,5.361200000000004,True
2361,O=C(O)c1cccc(N=Nc2c(O)ccc3ccccc23)c1,292.084792244,4,2,4.6590000000000025,292.084792244,4,2,4.6590000000000025,True
2362,CC(C)=CCc1cc(C(=O)C2CCCc3c(O)ccc(O)c32)ccc1O,352.16745924799994,4,3,4.614900000000006,352.16745924799994,4,3,4.614900000000006,True
2363,COc1cc(-c2ccc(CO)cc2)cc(C=O)c1O,258.089208928,4,2,2.3726000000000007,258.089208928,4,2,2.3726000000000007,True
2364,COc1ccc(NC(=O)c2ccc3sccc3c2)cc1,283.066699656,3,1,4.162200000000002,283.066699656,3,1,4.162200000000002,True
2365,N#Cc1nc(-c2ccc(OCc3ccc(F)cc3)cc2)cc(C(F)(F)F)n1,373.083824852,4,0,4.752180000000002,373.083824852,4,0,4.752180000000002,True
2366,CC1=CC(c2ccc(O)cc2)OC(OCCCCO)C1,278.151809184,4,2,2.9151000000000016,278.151809184,4,2,2.9151000000000016,True
2368,O=C(O)C(Cc1ccccc1)N1C(=O)C(Cc2c[nH]c3ccccc23)(C(=O)O)CC1O,422.14778642399995,4,4,2.028,422.14778642399995,4,4,2.028,True
2369,C=CCOc1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,304.07692999200003,4,0,3.092800000000002,304.07692999200003,4,0,3.092800000000002,True
2370,CCCCCNC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C,440.267507632,4,2,5.007800000000005,440.267507632,4,2,5.007800000000005,True
2371,COc1cccc(-c2ccc(C3CC(C(=O)O)N(C(=O)C(C)C)C3CO)cc2)c1,397.18892296399997,4,2,3.148200000000001,397.18892296399997,4,2,3.148200000000001,True
2372,COc1cc(O)cc2cc(-c3ccc(O)c(O)c3)cc(O)c12,298.084123548,5,4,3.337800000000001,298.084123548,5,4,3.337800000000001,True
2373,COC(=O)c1cccc(-c2cc(C(=O)O)cc(-c3cccc(C(F)(F)F)c3)c2)c1,400.09224362000003,3,1,5.524200000000003,400.09224362000003,3,1,5.524200000000003,True
2374,O=C(O)c1ccc(CCNc2ccc(-c3ccc(C(F)(F)F)cc3)cc2C#CCCF)cc1,455.15084179200005,2,2,6.436300000000005,455.15084179200005,2,2,6.436300000000005,True
2375,COc1ccc(N2N=C3COC(C)(C)C=C3N=C2[N+](=O)[O-])cc1,316.11715499199994,7,0,2.1966,316.11715499199994,7,0,2.1966,True
2377,CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c3c2=O)ccc1O,474.2406241879999,5,3,7.102900000000008,474.2406241879999,5,3,7.102900000000008,True
2379,C=C(c1ccc(O)cc1)c1ccc(O)cc1,212.083729624,2,2,3.159300000000001,212.083729624,2,2,3.159300000000001,True
2380,C=CCC(Cc1ccc(Nc2ccc(OC)cc2)cc1)C(=O)O,311.15214353199997,3,2,4.258200000000002,311.15214353199997,3,2,4.258200000000002,True
2381,Clc1ccc(-c2cn(-c3cccc(Cl)c3)c(-c3ccc(Cl)cc3)n2)cc1,398.014431456,2,0,7.166500000000004,398.014431456,2,0,7.166500000000004,True
2382,Nc1ccc2nc(-c3ccc(Br)cc3)oc2c1,287.989825008,3,1,3.839500000000001,287.989825008,3,1,3.839500000000001,True
2383,O=C(C=Cc1ccc2c(c1)OCO2)NCc1ccco1,271.084457896,4,1,2.3379000000000003,271.084457896,4,1,2.3379000000000003,True
2384,Cc1ccc(OC(=O)CSc2nnc(-c3ccc(O)c(O)c3)n2C)cc1,371.093977024,8,2,2.899420000000002,371.093977024,8,2,2.899420000000002,True
2386,COc1ccc(-c2cc(NC(=O)C(=O)O)cc(-c3cc(OC)cc(OC)c3)c2)cc1,407.13688739199995,5,2,4.069500000000002,407.13688739199995,5,2,4.069500000000002,True
2387,Cc1nc(-c2ccccc2)sc1S(=O)(=O)NC(C)(C)C,310.080969816,4,1,3.1953200000000015,310.080969816,4,1,3.1953200000000015,True
2388,COc1ccc(C(=O)C=Cc2cc(Cl)c(OC)cc2OC)cc1,332.08153670400003,4,0,4.261900000000003,332.08153670400003,4,0,4.261900000000003,True
2389,O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)cc1,266.09429430800003,3,2,3.3935000000000013,266.09429430800003,3,2,3.3935000000000013,True
2390,CNc1nn(-c2ccc(OCCCN(C)C)cc2)c(O)c1C(CC=C(C)C)c1ccc(O)cc1,464.27874101199995,7,3,5.143900000000006,464.27874101199995,7,3,5.143900000000006,True
2391,O=C(O)C(=O)Nc1cc(C(=O)O)ccc1O,225.027336944,4,4,0.11349999999999955,225.027336944,4,4,0.11349999999999955,True
2392,O=Cc1c(C(=O)O)c(O)cc2oc(-c3ccc(OCC(=O)O)cc3)c(-c3ccc(OCC(=O)O)cc3)c12,506.0849113959999,8,4,3.9099000000000013,506.0849113959999,8,4,3.9099000000000013,True
2393,CCc1nc(Cc2ccccc2)oc1CC,215.131014164,2,0,3.390200000000002,215.131014164,2,0,3.390200000000002,True
2394,COc1cc(OCc2cccc(-c3ccc(C(=O)NO)cc3)c2)c(Cl)cc1C(C)C,425.13938592799997,4,2,5.837000000000005,425.13938592799997,4,2,5.837000000000005,True
2395,O=C(Nc1ccccc1)c1ccc(-c2ccc(NC(=O)c3ccc(C4(F)CC4)cc3)cc2)cc1,450.174356196,2,2,6.816800000000005,450.174356196,2,2,6.816800000000005,True
2396,COc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc(Br)s2)cc1,431.98131112400006,5,2,2.5040000000000004,431.98131112400006,5,2,2.5040000000000004,True
2397,N#Cc1ncc(-c2nc(N3CCOCC3)c3nccc(NCC(=O)O)c3n2)cc1O,407.134202024,10,3,0.9971799999999995,407.134202024,10,3,0.9971799999999995,True
2398,CCCCOc1ccc(-c2ccc(-c3noc(Cc4c[nH]c5ccccc45)n3)s2)cc1,429.151097976,5,1,6.716100000000005,429.151097976,5,1,6.716100000000005,True
2399,CCCCC(=O)Oc1ccc(O)cc1,194.094294308,3,1,2.487800000000001,194.094294308,3,1,2.487800000000001,True
2400,Cc1ccc(C(=O)Nc2ccc(NC(=O)C3CC3)cc2)cc1,294.136827816,2,2,3.5958200000000025,294.136827816,2,2,3.5958200000000025,True
2401,O=C(O)C(=O)Nc1cscc1C(=O)O,214.98884325999998,4,3,0.46939999999999976,214.98884325999998,4,3,0.46939999999999976,True
2402,O=C(O)COc1c(C(=O)O)sc(-c2cccc3ccccc23)c1Br,405.951056552,4,2,4.492400000000002,405.951056552,4,2,4.492400000000002,True
2403,Nc1cccc(Nc2ccc3c(c2)CC(SCC(=O)O)CCC3)c1,342.14019894399996,4,3,4.077600000000003,342.14019894399996,4,3,4.077600000000003,True
2404,NC(=O)Cc1ccc2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)cccc2c1,413.15395509999996,2,3,5.317700000000002,413.15395509999996,2,3,5.317700000000002,True
2405,Nc1c(C2=CC(=O)C(=NCCc3ccccc3)C(=O)c3ccccc3C2=O)ccc(C(=O)O)c1O,468.1321363599999,7,3,3.388000000000003,468.1321363599999,7,3,3.388000000000003,True
2407,CCC(=O)N1CCC2(CCC(CNCc3ccccc3)CC2)C1,314.23581357999996,2,1,3.595100000000002,314.23581357999996,2,1,3.595100000000002,True
2408,O=C1c2ccccc2S(=O)(=O)N1Cc1ccc(O)c(O)c1,305.035793452,5,2,1.4425,305.035793452,5,2,1.4425,True
2409,CC1=CC2COc3ccnc(c3)C=CC(=O)C(C)CC(C(C)C)=CC=C(C)C2(C)C(=O)C1=O,447.240958536,5,0,5.331800000000006,447.240958536,5,0,5.331800000000006,True
2410,COC(=O)Nc1ccccc1N=C1C(=O)CC(C)(C)CC1=O,302.126657056,5,1,2.8956000000000017,302.126657056,5,1,2.8956000000000017,True
2411,O=C(Nc1cccc(NC(=O)C2CCCCC2)c1)c1ccc(Cl)cc1,356.129155592,2,2,5.111100000000004,356.129155592,2,2,5.111100000000004,True
2413,O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,283.066699656,2,1,3.640600000000002,283.066699656,2,1,3.640600000000002,True
2414,O=C(NCCc1ccccc1)c1ccc(Cn2c(=O)c3ccccc3n2Cc2ccc3c(c2)OCO3)cc1,505.200156344,6,1,4.600800000000004,505.200156344,6,1,4.600800000000004,True
2415,O=C(O)CNC(=O)C(Cc1ccc(OCc2cccc(Nc3ccccc3)c2)cc1)NS(=O)(=O)C(O)C(F)(F)F,581.144355832,7,5,2.921200000000001,581.144355832,7,5,2.921200000000001,True
2416,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N(C2COC2)C3)cc1,372.11437811999997,4,1,2.07932,372.11437811999997,4,1,2.07932,True
2418,COc1cc(O)c(Br)c2c(=O)cc(-c3ccc(O)cc3)oc12,361.978985552,5,2,3.6423000000000005,361.978985552,5,2,3.6423000000000005,True
2419,COc1cc(Nc2cc(-c3ccccc3OCc3ccccc3)[nH]n2)ccc1C#N,396.1586258800001,5,2,5.279580000000004,396.1586258800001,5,2,5.279580000000004,True
2420,O=[N+]([O-])c1cccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)c1,455.0036165000001,4,0,6.366400000000004,455.0036165000001,4,0,6.366400000000004,True
2421,O=[N+]([O-])c1ccc(N2CCOCC2)cc1,208.084792244,4,0,1.4314,208.084792244,4,0,1.4314,True
2422,O=c1cc(O)c2ccccc2n1Cc1ccc(OCc2ccccc2C2CCCC2)cc1,425.199093724,4,1,5.992000000000004,425.199093724,4,1,5.992000000000004,True
2423,COc1ccc(-c2ccc3c(n2)CCNC3=O)cc1,254.105527688,3,1,2.0431,254.105527688,3,1,2.0431,True
2424,O=C(C=Cc1ccc(-c2ccccc2)cc1)NO,239.094628656,2,2,2.8722000000000003,239.094628656,2,2,2.8722000000000003,True
2425,CCOc1ccc(-c2cc(C(=O)N=C3C(=O)N(c4ccccc4)N(C)C3C)ccc2OC)cc1,457.20015634400005,5,0,4.624200000000004,457.20015634400005,5,0,4.624200000000004,True
2426,COc1cc(C=C2SC(=O)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1O,385.0620082,6,2,3.335500000000002,385.0620082,6,2,3.335500000000002,True
2428,O=C(O)c1ccc(N=Nc2c(O)[nH]c3ccc(S(=O)(=O)NCc4ccc(F)c(F)c4)cc23)cc1,486.080947052,6,4,4.743800000000002,486.080947052,6,4,4.743800000000002,True
2430,CN1CCCCC1C(C)(C)C(=O)c1ccc(O)cc1,261.172878976,3,1,3.0854000000000017,261.172878976,3,1,3.0854000000000017,True
2431,CCCn1ccc2cc(-c3ccc(-c4ccc(C(=O)O)cc4)cc3)ccc2c1=O,383.152143532,3,1,5.443700000000005,383.152143532,3,1,5.443700000000005,True
2432,O=C(O)COc1ccc(OCc2ccccc2)cc1,258.089208928,3,1,2.729000000000001,258.089208928,3,1,2.729000000000001,True
2433,N#Cc1cccc(-c2cc(NCc3ccccc3)nc(NCc3ccccc3)n2)c1,391.17969567200004,5,2,5.239480000000004,391.17969567200004,5,2,5.239480000000004,True
2434,CC(C)=CCc1cc(CCN(Cc2ccccc2)Cc2ccc(C#N)cc2)ccc1OC1CCCCC1,492.31406389999995,3,0,8.023380000000008,492.31406389999995,3,0,8.023380000000008,True
2436,O=C(c1ccc(N2CCOCC2)nc1)c1cccc(-c2noc(C(F)(F)F)n2)c1,404.10962500000005,7,0,3.2180000000000017,404.10962500000005,7,0,3.2180000000000017,True
2438,O=C(O)c1ccc(-c2ccc(C(=O)NCCNS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)cc1,492.096677368,4,3,3.778900000000003,492.096677368,4,3,3.778900000000003,True
2439,Oc1nc(O)c(-c2cccc(OCc3ccccc3)c2)nc1O,310.095356928,6,3,2.839400000000001,310.095356928,6,3,2.839400000000001,True
2440,CC(C)CCCCCNC(=O)C(C)(C)C,213.209264484,1,1,3.3651000000000018,213.209264484,1,1,3.3651000000000018,True
2441,CC1=CC=C(C(C)C)CC(O)C(=O)Cc2cc(O)cc(O)c2C(=O)O1,346.14163842399995,6,3,2.6170000000000013,346.14163842399995,6,3,2.6170000000000013,True
2442,NS(=O)(=O)CCC(C(=O)N1CCC(CCCC2CCCCC2)CC1)C1CCCCC1,440.307264268,3,1,4.850700000000003,440.307264268,3,1,4.850700000000003,True
2443,CC(=CCNc1ccc(-n2cncn2)cc1)c1ccc(F)cc1,308.143724764,4,1,3.921800000000003,308.143724764,4,1,3.921800000000003,True
2445,CCN1CCC(NC(=O)Nc2ccc3ncc(-c4cccc(Oc5ccccc5)c4)n3c2)CC1,455.23212516800004,5,2,5.399400000000004,455.23212516800004,5,2,5.399400000000004,True
2446,COc1ccc(CNCCc2ccc(N)cc2O)cc1,272.15247788,4,3,2.3152999999999997,272.15247788,4,3,2.3152999999999997,True
2448,CC1=CCCC2C1(C)CCC(C)(C)C1(C)CCC(O)(C(O)C1)C2(C)C,348.30283052,2,2,5.4774000000000065,348.30283052,2,2,5.4774000000000065,True
2449,COC(=O)COC(=O)C(C)=CC(C)=CC(C)=Cc1cc(C(=O)O)cc(C(C)C)c1,400.18858861599995,5,1,4.520300000000004,400.18858861599995,5,1,4.520300000000004,True
2453,CC1(C)N=C(N)N2CCC(Br)(C3CC(C)(O)C(C)(C)O3)C2(Cc2ccccc2)C1=O,477.1627039839999,6,2,2.801800000000001,477.1627039839999,6,2,2.801800000000001,True
2454,CCOS(=O)(=O)C=CCc1cc(C(C)=O)cc(C(C)(C)C)c1,324.139530248,4,0,3.609200000000003,324.139530248,4,0,3.609200000000003,True
2455,COC(=O)CCCNS(=O)(=O)Oc1ccc(C(C)(C)C(=O)OC)cc1,373.119523076,7,1,1.3035999999999996,373.119523076,7,1,1.3035999999999996,True
2456,O=C(O)COc1ccc(CC(c2ccc(O)cc2)C2OC(CO)C(O)C(O)C2O)cc1,434.1576824119999,8,6,0.0242999999999996,434.1576824119999,8,6,0.0242999999999996,True
2457,CCCCCC(O)C=CC1=C(O)CC(C)(C)C1C=O,266.188194692,3,2,3.5409000000000024,266.188194692,3,2,3.5409000000000024,True
2459,Cc1ccccc1S(=O)(=O)Nc1ccc(-c2ccc(-c3c[nH]cn3)s2)cc1,395.07621878400005,4,2,4.914420000000003,395.07621878400005,4,2,4.914420000000003,True
2460,O=C(OC1CSSC1)c1ccc(OCCCO)cc1,300.049000992,6,1,2.3682000000000007,300.049000992,6,1,2.3682000000000007,True
2461,O=C(Cc1cccc(NC(=O)NCc2ccccc2)c1)Nc1ccc(-c2ccccc2)cc1,435.19467704000004,2,3,5.856500000000004,435.19467704000004,2,3,5.856500000000004,True
2462,CC(C)=CCC=C(C)C=CC=C(C)CCC=C(C)C,258.23475096,0,0,6.537900000000006,258.23475096,0,0,6.537900000000006,True
2463,COc1ccc(CN=Cc2c(O)nc(O)c3ccc(C=Cc4ccc(O)cc4)cc23)cc1O,442.152871804,7,4,4.855300000000007,442.152871804,7,4,4.855300000000007,True
2465,O=C(O)C(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1,388.03407711200003,4,3,2.5293,388.03407711200003,4,3,2.5293,True
2466,Cn1cc(-c2cc(Nc3ncc(-c4ccc(CN)cc4)cn3)ccc2F)cn1,374.16552282800006,6,2,3.8855000000000013,374.16552282800006,6,2,3.8855000000000013,True
2467,COc1cc(N2CCC(N)C2)ccc1C(=O)C(C)(C)c1ccc(NS(C)(=O)=O)c(F)c1,449.17845559599994,6,2,2.9037000000000006,449.17845559599994,6,2,2.9037000000000006,True
2468,O=C(O)c1cccc2c1oc1ccccc12,212.047344116,2,1,3.284200000000001,212.047344116,2,1,3.284200000000001,True
2469,COc1cc(N=Nc2ccccc2)ccc1O,228.089877624,4,1,3.8162000000000025,228.089877624,4,1,3.8162000000000025,True
2470,CCCOc1ccc(C2CC(=O)N(C(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)O)C2)cc1,480.26242225199996,4,2,4.018100000000002,480.26242225199996,4,2,4.018100000000002,True
2471,CCCCc1oc2ccc3c(c2c1C)OC(C)C3,244.14632988,2,0,4.407220000000004,244.14632988,2,0,4.407220000000004,True
2472,O=C(O)C(=O)Nc1ccc(CC(c2ccc(C(F)(OC(F)(F)F)C(=O)O)cc2)c2nccs2)cc1,512.0665201119999,6,3,4.284100000000002,512.0665201119999,6,3,4.284100000000002,True
2473,CC(=O)Nc1scc(-c2ccc3c(c2)OCO3)c1Br,338.95647628,4,1,3.864700000000001,338.95647628,4,1,3.864700000000001,True
2474,O=C(O)c1ccc(N=Nc2c(O)[nH]c3ccc(S(=O)(=O)NCc4ccc(Cl)s4)cc23)cc1,490.01723926000005,7,4,5.180500000000002,490.01723926000005,7,4,5.180500000000002,True
2475,COc1ccc(NC(=O)CNc2cc(S(=O)(=O)Nc3ccc(C)cc3)ccc2OC)cc1,455.1514919,6,3,3.8636200000000027,455.1514919,6,3,3.8636200000000027,True
2476,CCc1cc(O)c(O)c(C(=O)O)c1,182.0579088,3,3,1.3583999999999998,182.0579088,3,3,1.3583999999999998,True
2477,CCC(=O)c1cc(CC)cc(-c2ccc(CC(C)C)cc2)c1,294.198365452,1,0,5.707200000000006,294.198365452,1,0,5.707200000000006,True
2478,C=C(C)C(C)c1cc(C(=O)C=Cc2cc(Br)c(O)cc2OC)ccc1O,416.06232125199995,4,2,5.444600000000005,416.06232125199995,4,2,5.444600000000005,True
2479,C=CCc1cccc(C(=O)C=Cc2cc(Br)c(O)cc2OC)c1,372.036106504,3,1,4.787900000000004,372.036106504,3,1,4.787900000000004,True
2480,COc1ccc(-c2sc(C(=O)O)c(OCC(=O)O)c2Br)cc1,385.94597117200004,5,2,3.347800000000001,385.94597117200004,5,2,3.347800000000001,True
2481,O=C(O)COc1c(C(=O)O)sc(-c2cccc(Oc3ccccc3)c2)c1Br,447.96162123600004,5,2,5.131500000000002,447.96162123600004,5,2,5.131500000000002,True
2482,O=C(O)c1ccc(CN2C(=O)SC(=Cc3ccc(OCCc4ccccc4)cc3)C2=O)cc1,459.114043772,5,1,5.2428000000000035,459.114043772,5,1,5.2428000000000035,True
2483,CCCCCCCCCCCCCCCC(=O)OC,270.255880328,2,0,5.640700000000005,270.255880328,2,0,5.640700000000005,True
2484,CNc1nc(N)nc2nc(-c3ccc(Cl)cc3)ccc12,285.078123064,5,2,2.969100000000001,285.078123064,5,2,2.969100000000001,True
2485,Cc1cc(O)ccc1-c1cc(O)cc(OC2OC(CO)C(O)C(O)C2O)c1,378.1314676639999,8,6,0.25192000000000025,378.1314676639999,8,6,0.25192000000000025,True
2486,O=C(OC1CSSC1)c1ccc(OCC(O)COCc2ccccc2)cc1,406.090865804,7,1,3.563500000000002,406.090865804,7,1,3.563500000000002,True
2487,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C#N)cc5)ccc4o3)cc2)cc1,560.08242636,8,2,4.9766800000000035,560.08242636,8,2,4.9766800000000035,True
2488,COC(=O)c1cccc(N=Cc2ccc(C(=O)O)cc2)c1,283.084457896,4,1,2.9220000000000015,283.084457896,4,1,2.9220000000000015,True
2490,O=C(Nc1ccc(C(=O)Nc2ccccc2)cc1)c1ccc(Br)cc1,394.03168982000005,2,2,4.953700000000002,394.03168982000005,2,2,4.953700000000002,True
2491,CNC(=O)c1cccc(Nc2nccc(N3CC(=O)C(Cc4ccc(Cl)cc4)=N3)n2)c1,434.12580152800007,7,2,3.221000000000002,434.12580152800007,7,2,3.221000000000002,True
2492,O=C(O)c1ccc(CN2C(=O)SC(=Cc3ccc(Oc4ccccc4)cc3)C2=O)cc1,431.082743644,5,1,5.413600000000004,431.082743644,5,1,5.413600000000004,True
2493,COc1ccc(CN2C(=O)N(c3cccc(C(=N)N)c3)C(Cc3ccccc3)C(O)C2(C)C)cc1,472.24744088399996,4,3,4.172270000000004,472.24744088399996,4,3,4.172270000000004,True
2494,COC(=O)c1cc(-c2ccc(NC(=O)c3ccccn3)cc2)cs1,338.07251330800005,5,1,3.849000000000002,338.07251330800005,5,1,3.849000000000002,True
2495,CCCCCCCCCCCCCC(=O)C1=C(O)OC(CC)(CCO)OC1,384.2875743799999,5,2,5.561700000000005,384.2875743799999,5,2,5.561700000000005,True
2496,O=C(CCCCC1CC(O)C2(CO)COC1C2)OC1CCCCO1,342.20423868,6,2,1.7650000000000001,342.20423868,6,2,1.7650000000000001,True
2497,CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2,326.151809184,4,3,4.378400000000003,326.151809184,4,3,4.378400000000003,True
2499,CCOC(=O)CSc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)n2)cc1,470.14126156400005,7,1,5.5259000000000045,470.14126156400005,7,1,5.5259000000000045,True
2502,COc1ccc(C=C2CCC(=Cc3ccc(O)c(OC)c3)C2=O)cc1,336.13615911999995,4,1,4.239300000000004,336.13615911999995,4,1,4.239300000000004,True
2504,O=C(Oc1cccc(-c2nnc(Cc3ccccc3)o2)c1)c1ccc(C(F)(F)F)cc1,424.10347700000005,5,0,5.565400000000003,424.10347700000005,5,0,5.565400000000003,True
2505,O=c1cccc2n1CC1CNC1CC2,190.110613068,3,1,0.3824999999999997,190.110613068,3,1,0.3824999999999997,True
2507,O=C(COc1ccccc1Cl)NO,201.019270796,3,2,1.2241999999999997,201.019270796,3,2,1.2241999999999997,True
